muestra_id,lote_id,vendimia,fecha_medicion,tipo_muestra,numero_muestra,variedad,vinedo,Brix,pH,acidez_total_g_l,pasado_tavg_7d,pasado_tmin_7d,pasado_tmax_7d,pasado_prcp_sum_7d,pasado_wspd_7d,pasado_radiacion_sum_7d,pasado_dias_calor_7d,futuro_historico_tavg_7d,futuro_historico_tmin_7d,futuro_historico_tmax_7d,futuro_historico_prcp_sum_7d,futuro_historico_wspd_7d,futuro_historico_radiacion_sum_7d,futuro_historico_dias_calor_7d,dias_hasta_cosecha
San_Carlos_Syrah_006_2024_20240223,San_Carlos_Syrah_006,2024,2024-02-23,seguimiento,4,Syrah,San Carlos,23.8781,3.556,4.1893,23.9286,17.4429,29.9857,17.7,8.6286,170.14,0,21.1857,14.5429,28.3571,28.6,7.7143,163.43,0,7
San_Carlos_Syrah_006_2024_20240301,San_Carlos_Syrah_006,2024,2024-03-01,cosecha,5,Syrah,San Carlos,24.782,3.6817,3.5561,21.1857,14.5429,28.3571,28.6,7.7143,163.43,0,21.0857,13.5,27.8286,7.6,7.5857,170.59,0,0
San_Carlos_Cabernet_001_2024_20240204,San_Carlos_Cabernet_001,2024,2024-02-04,seguimiento,1,Cabernet,San Carlos,18.0162,3.1834,8.5614,26.5143,17.6857,34.3143,1.6,8.3286,208.07,3,24.3714,17.1857,30.6714,27.8,7.7429,177.13,2,27
San_Carlos_Cabernet_001_2024_20240213,San_Carlos_Cabernet_001,2024,2024-02-13,seguimiento,2,Cabernet,San Carlos,19.6272,3.3148,6.5888,23.8571,17.3143,29.7714,51.2,7.8143,170.94,2,22.9571,15.9571,29.6143,1.6,8.3286,181.63,0,18
San_Carlos_Cabernet_001_2024_20240222,San_Carlos_Cabernet_001,2024,2024-02-22,seguimiento,3,Cabernet,San Carlos,22.6971,3.4007,5.6557,24.5714,17.5143,31.3714,6.0,7.8429,178.98,0,20.9,14.8429,27.5857,31.3,8.2429,166.19,0,9
San_Carlos_Cabernet_001_2024_20240302,San_Carlos_Cabernet_001,2024,2024-03-02,cosecha,4,Cabernet,San Carlos,24.0323,3.5081,4.5062,21.8714,14.6571,28.9857,24.9,7.5714,167.43,0,20.8571,12.9714,27.9857,12.1,7.7286,172.89,0,0
San_Carlos_Cabernet_002_2024_20240204,San_Carlos_Cabernet_002,2024,2024-02-04,seguimiento,1,Cabernet,San Carlos,17.4777,3.2576,7.93,26.5143,17.6857,34.3143,1.6,8.3286,208.07,3,24.3714,17.1857,30.6714,27.8,7.7429,177.13,2,26
San_Carlos_Cabernet_002_2024_20240212,San_Carlos_Cabernet_002,2024,2024-02-12,seguimiento,2,Cabernet,San Carlos,19.652,3.3426,6.9415,24.4571,17.0286,30.8714,39.3,7.3857,173.88,2,22.7143,16.1571,29.1286,13.6,8.4857,182.35,0,18
San_Carlos_Cabernet_002_2024_20240221,San_Carlos_Cabernet_002,2024,2024-02-21,seguimiento,3,Cabernet,San Carlos,22.5157,3.4399,5.9672,24.0571,17.1,30.8571,1.6,7.8714,182.8,0,21.2,15.2,27.8286,27.2,8.3,166.13,0,9
San_Carlos_Cabernet_002_2024_20240301,San_Carlos_Cabernet_002,2024,2024-03-01,cosecha,4,Cabernet,San Carlos,24.317,3.5258,4.681,21.1857,14.5429,28.3571,28.6,7.7143,163.43,0,21.0857,13.5,27.8286,7.6,7.5857,170.59,0,0
San_Carlos_Cabernet_003_2024_20240203,San_Carlos_Cabernet_003,2024,2024-02-03,seguimiento,1,Cabernet,San Carlos,18.1351,3.2074,7.6071,26.6143,17.6714,34.6143,2.9,7.6,203.73,3,24.8714,17.5,31.2429,14.6,8.1143,188.65,2,27
San_Carlos_Cabernet_003_2024_20240212,San_Carlos_Cabernet_003,2024,2024-02-12,seguimiento,2,Cabernet,San Carlos,20.4631,3.2926,6.1676,24.4571,17.0286,30.8714,39.3,7.3857,173.88,2,22.7143,16.1571,29.1286,13.6,8.4857,182.35,0,18
San_Carlos_Cabernet_003_2024_20240221,San_Carlos_Cabernet_003,2024,2024-02-21,seguimiento,3,Cabernet,San Carlos,23.5204,3.4352,4.8686,24.0571,17.1,30.8571,1.6,7.8714,182.8,0,21.2,15.2,27.8286,27.2,8.3,166.13,0,9
San_Carlos_Cabernet_003_2024_20240301,San_Carlos_Cabernet_003,2024,2024-03-01,cosecha,4,Cabernet,San Carlos,24.333,3.5739,3.8994,21.1857,14.5429,28.3571,28.6,7.7143,163.43,0,21.0857,13.5,27.8286,7.6,7.5857,170.59,0,0
San_Carlos_Cabernet_004_2024_20240202,San_Carlos_Cabernet_004,2024,2024-02-02,seguimiento,1,Cabernet,San Carlos,17.9936,3.1847,8.3496,26.2429,17.4,34.1286,3.1,7.8571,202.25,2,25.9286,18.2143,32.8143,3.9,8.1571,195.98,3,28
San_Carlos_Cabernet_004_2024_20240209,San_Carlos_Cabernet_004,2024,2024-02-09,seguimiento,2,Cabernet,San Carlos,20.347,3.2936,7.0656,25.9286,18.2143,32.8143,3.9,8.1571,195.98,3,21.6143,15.5286,27.6143,47.4,7.7286,177.84,0,21
San_Carlos_Cabernet_004_2024_20240216,San_Carlos_Cabernet_004,2024,2024-02-16,seguimiento,3,Cabernet,San Carlos,21.9067,3.4757,5.6088,21.6143,15.5286,27.6143,47.4,7.7286,177.84,0,23.9286,17.4429,29.9857,17.7,8.6286,170.14,0,14
San_Carlos_Cabernet_004_2024_20240223,San_Carlos_Cabernet_004,2024,2024-02-23,seguimiento,4,Cabernet,San Carlos,23.5623,3.5564,4.2863,23.9286,17.4429,29.9857,17.7,8.6286,170.14,0,21.1857,14.5429,28.3571,28.6,7.7143,163.43,0,7
San_Carlos_Cabernet_004_2024_20240301,San_Carlos_Cabernet_004,2024,2024-03-01,cosecha,5,Cabernet,San Carlos,24.1704,3.6323,3.4691,21.1857,14.5429,28.3571,28.6,7.7143,163.43,0,21.0857,13.5,27.8286,7.6,7.5857,170.59,0,0
San_Carlos_Cabernet_005_2024_20240206,San_Carlos_Cabernet_005,2024,2024-02-06,seguimiento,1,Cabernet,San Carlos,17.6193,3.2109,8.655,26.1143,17.5857,33.6571,0.2,8.0429,210.63,3,23.8571,17.3143,29.7714,51.2,7.8143,170.94,2,25
San_Carlos_Cabernet_005_2024_20240213,San_Carlos_Cabernet_005,2024,2024-02-13,seguimiento,2,Cabernet,San Carlos,19.6141,3.354,7.1731,23.8571,17.3143,29.7714,51.2,7.8143,170.94,2,22.9571,15.9571,29.6143,1.6,8.3286,181.63,0,18
San_Carlos_Cabernet_005_2024_20240222,San_Carlos_Cabernet_005,2024,2024-02-22,seguimiento,3,Cabernet,San Carlos,23.252,3.4041,6.3461,24.5714,17.5143,31.3714,6.0,7.8429,178.98,0,20.9,14.8429,27.5857,31.3,8.2429,166.19,0,9
San_Carlos_Cabernet_005_2024_20240302,San_Carlos_Cabernet_005,2024,2024-03-02,cosecha,4,Cabernet,San Carlos,24.7097,3.5204,4.874,21.8714,14.6571,28.9857,24.9,7.5714,167.43,0,20.8571,12.9714,27.9857,12.1,7.7286,172.89,0,0
San_Carlos_Cabernet_006_2024_20240206,San_Carlos_Cabernet_006,2024,2024-02-06,seguimiento,1,Cabernet,San Carlos,17.6021,3.2257,7.898,26.1143,17.5857,33.6571,0.2,8.0429,210.63,3,23.8571,17.3143,29.7714,51.2,7.8143,170.94,2,27
San_Carlos_Cabernet_006_2024_20240215,San_Carlos_Cabernet_006,2024,2024-02-15,seguimiento,2,Cabernet,San Carlos,19.8786,3.3525,6.8315,21.7143,15.8857,27.2714,49.8,8.2,170.15,0,24.5714,17.5143,31.3714,6.0,7.8429,178.98,0,18
San_Carlos_Cabernet_006_2024_20240224,San_Carlos_Cabernet_006,2024,2024-02-24,seguimiento,3,Cabernet,San Carlos,22.218,3.4508,5.4701,22.9143,16.7,28.9429,21.4,8.5,161.7,0,21.8714,14.6571,28.9857,24.9,7.5714,167.43,0,9
San_Carlos_Cabernet_006_2024_20240304,San_Carlos_Cabernet_006,2024,2024-03-04,cosecha,4,Cabernet,San Carlos,24.6152,3.5262,4.4237,21.9,15.0571,28.5857,21.2,8.1429,168.46,0,20.8571,12.6571,28.1857,17.1,7.6286,165.81,0,0
