muestra_id,lote_id,vendimia,fecha_medicion,tipo_muestra,numero_muestra,variedad,vinedo,Brix,pH,acidez_total_g_l,pasado_tavg_7d,pasado_tmin_7d,pasado_tmax_7d,pasado_prcp_sum_7d,pasado_wspd_7d,pasado_radiacion_sum_7d,pasado_dias_calor_7d,futuro_historico_tavg_7d,futuro_historico_tmin_7d,futuro_historico_tmax_7d,futuro_historico_prcp_sum_7d,futuro_historico_wspd_7d,futuro_historico_radiacion_sum_7d,futuro_historico_dias_calor_7d,dias_hasta_cosecha
Agrelo_Malbec_004_2023_20230209,Agrelo_Malbec_004,2023,2023-02-09,seguimiento,1,Malbec,Agrelo,18.0222,3.1239,8.126,23.9714,16.9571,31.7,0.3,7.4286,176.54,0,25.6286,17.8,33.5286,0.0,8.8143,198.63,2,22
Agrelo_Malbec_004_2023_20230216,Agrelo_Malbec_004,2023,2023-02-16,seguimiento,2,Malbec,Agrelo,21.0744,3.2993,6.9981,25.6286,17.8,33.5286,0.0,8.8143,198.63,2,18.6429,11.0143,26.5,0.5,9.4714,192.2,0,15
Agrelo_Malbec_004_2023_20230223,Agrelo_Malbec_004,2023,2023-02-23,seguimiento,3,Malbec,Agrelo,22.5153,3.3269,6.1317,18.6429,11.0143,26.5,0.5,9.4714,192.2,0,23.2143,15.2571,31.5714,0.0,8.2714,183.38,0,8
Agrelo_Malbec_004_2023_20230303,Agrelo_Malbec_004,2023,2023-03-03,cosecha,4,Malbec,Agrelo,24.8729,3.433,5.2319,23.5429,15.6286,32.0429,0.0,8.2143,182.76,0,24.3286,17.5714,31.8,1.2,8.7286,163.73,0,0
Agrelo_Malbec_005_2023_20230207,Agrelo_Malbec_005,2023,2023-02-07,seguimiento,1,Malbec,Agrelo,17.4957,3.1278,7.9088,23.0429,17.2714,29.4,17.7,8.4143,152.13,0,26.1714,18.2143,34.4714,0.0,8.5,195.77,2,26
Agrelo_Malbec_005_2023_20230215,Agrelo_Malbec_005,2023,2023-02-15,seguimiento,2,Malbec,Agrelo,19.9041,3.2347,6.4938,25.8714,18.3571,33.8143,0.0,8.7571,198.07,2,18.6857,10.6571,26.6,0.5,9.7571,194.83,0,18
Agrelo_Malbec_005_2023_20230224,Agrelo_Malbec_005,2023,2023-02-24,seguimiento,3,Malbec,Agrelo,21.9352,3.3403,5.6807,18.9857,10.9857,27.4286,0.0,8.4143,191.36,0,23.5429,15.6286,32.0429,0.0,8.2143,182.76,0,9
Agrelo_Malbec_005_2023_20230305,Agrelo_Malbec_005,2023,2023-03-05,cosecha,4,Malbec,Agrelo,24.3638,3.4985,4.1945,23.8714,15.8714,32.4429,0.0,8.1714,180.27,0,24.1857,18.0286,31.2143,5.1,9.1571,158.24,0,0
Agrelo_Syrah_001_2023_20230204,Agrelo_Syrah_001,2023,2023-02-04,seguimiento,1,Syrah,Agrelo,17.7353,3.1679,7.6964,22.8429,17.4143,28.8571,22.2,8.4857,141.68,0,25.1857,17.2,33.8286,0.1,7.6,195.45,1,26
Agrelo_Syrah_001_2023_20230213,Agrelo_Syrah_001,2023,2023-02-13,seguimiento,2,Syrah,Agrelo,20.9281,3.2695,6.3905,26.3429,18.0286,35.0143,0.1,8.3429,193.59,2,19.4143,12.3571,26.4143,0.5,10.9,200.68,0,17
Agrelo_Syrah_001_2023_20230221,Agrelo_Syrah_001,2023,2023-02-21,seguimiento,3,Syrah,Agrelo,22.8149,3.4415,5.5743,18.8143,11.2286,26.3857,0.5,10.4429,198.43,0,22.8429,14.9714,31.1,0.0,7.9286,184.09,0,9
Agrelo_Syrah_001_2023_20230302,Agrelo_Syrah_001,2023,2023-03-02,cosecha,4,Syrah,Agrelo,24.8337,3.5147,4.325,23.2143,15.2571,31.5714,0.0,8.2714,183.38,0,24.5,17.4286,32.3857,0.7,8.4714,167.54,0,0
Agrelo_Syrah_002_2023_20230204,Agrelo_Syrah_002,2023,2023-02-04,seguimiento,1,Syrah,Agrelo,17.6589,3.1041,8.7646,22.8429,17.4143,28.8571,22.2,8.4857,141.68,0,25.1857,17.2,33.8286,0.1,7.6,195.45,1,25
Agrelo_Syrah_002_2023_20230213,Agrelo_Syrah_002,2023,2023-02-13,seguimiento,2,Syrah,Agrelo,20.7311,3.3467,6.953,26.3429,18.0286,35.0143,0.1,8.3429,193.59,2,19.4143,12.3571,26.4143,0.5,10.9,200.68,0,16
Agrelo_Syrah_002_2023_20230220,Agrelo_Syrah_002,2023,2023-02-20,seguimiento,3,Syrah,Agrelo,22.5859,3.3438,6.4373,19.4143,12.3571,26.4143,0.5,10.9,200.68,0,22.5857,14.8714,30.7714,0.0,7.4571,183.82,0,9
Agrelo_Syrah_002_2023_20230301,Agrelo_Syrah_002,2023,2023-03-01,cosecha,4,Syrah,Agrelo,24.8892,3.4397,5.3262,23.2,15.3429,31.4714,0.0,7.8857,182.43,0,24.3857,17.0429,32.5,0.5,8.2857,171.65,0,0
Agrelo_Syrah_003_2023_20230206,Agrelo_Syrah_003,2023,2023-02-06,seguimiento,1,Syrah,Agrelo,18.3694,3.2566,8.3545,22.9429,17.1857,29.4143,17.6,8.2857,150.89,0,26.3429,18.0286,35.0143,0.1,8.3429,193.59,2,25
Agrelo_Syrah_003_2023_20230215,Agrelo_Syrah_003,2023,2023-02-15,seguimiento,2,Syrah,Agrelo,21.0481,3.4214,6.7246,25.8714,18.3571,33.8143,0.0,8.7571,198.07,2,18.6857,10.6571,26.6,0.5,9.7571,194.83,0,16
Agrelo_Syrah_003_2023_20230222,Agrelo_Syrah_003,2023,2023-02-22,seguimiento,3,Syrah,Agrelo,22.6107,3.5057,5.3081,18.6857,10.6571,26.6,0.5,9.7571,194.83,0,23.2,15.3429,31.4714,0.0,7.8857,182.43,0,9
Agrelo_Syrah_003_2023_20230303,Agrelo_Syrah_003,2023,2023-03-03,cosecha,4,Syrah,Agrelo,24.7085,3.6488,4.3755,23.5429,15.6286,32.0429,0.0,8.2143,182.76,0,24.3286,17.5714,31.8,1.2,8.7286,163.73,0,0
Agrelo_Syrah_004_2023_20230204,Agrelo_Syrah_004,2023,2023-02-04,seguimiento,1,Syrah,Agrelo,18.0512,3.2059,7.4746,22.8429,17.4143,28.8571,22.2,8.4857,141.68,0,25.1857,17.2,33.8286,0.1,7.6,195.45,1,26
Agrelo_Syrah_004_2023_20230213,Agrelo_Syrah_004,2023,2023-02-13,seguimiento,2,Syrah,Agrelo,20.4773,3.3248,6.1967,26.3429,18.0286,35.0143,0.1,8.3429,193.59,2,19.4143,12.3571,26.4143,0.5,10.9,200.68,0,17
Agrelo_Syrah_004_2023_20230221,Agrelo_Syrah_004,2023,2023-02-21,seguimiento,3,Syrah,Agrelo,22.2884,3.3995,5.0153,18.8143,11.2286,26.3857,0.5,10.4429,198.43,0,22.8429,14.9714,31.1,0.0,7.9286,184.09,0,9
Agrelo_Syrah_004_2023_20230302,Agrelo_Syrah_004,2023,2023-03-02,cosecha,4,Syrah,Agrelo,24.5414,3.4159,4.3398,23.2143,15.2571,31.5714,0.0,8.2714,183.38,0,24.5,17.4286,32.3857,0.7,8.4714,167.54,0,0
Agrelo_Syrah_005_2023_20230206,Agrelo_Syrah_005,2023,2023-02-06,seguimiento,1,Syrah,Agrelo,17.3596,3.2039,7.9137,22.9429,17.1857,29.4143,17.6,8.2857,150.89,0,26.3429,18.0286,35.0143,0.1,8.3429,193.59,2,29
Agrelo_Syrah_005_2023_20230214,Agrelo_Syrah_005,2023,2023-02-14,seguimiento,2,Syrah,Agrelo,19.4996,3.3165,6.8585,26.1714,18.2143,34.4714,0.0,8.5,195.77,2,18.8143,11.2286,26.3857,0.5,10.4429,198.43,0,21
Agrelo_Syrah_005_2023_20230221,Agrelo_Syrah_005,2023,2023-02-21,seguimiento,3,Syrah,Agrelo,20.8913,3.3239,5.9545,18.8143,11.2286,26.3857,0.5,10.4429,198.43,0,22.8429,14.9714,31.1,0.0,7.9286,184.09,0,14
Agrelo_Syrah_005_2023_20230228,Agrelo_Syrah_005,2023,2023-02-28,seguimiento,4,Syrah,Agrelo,22.5234,3.4447,5.1555,22.8429,14.9714,31.1,0.0,7.9286,184.09,0,24.7,17.2714,33.0,0.5,7.9429,172.66,0,7
Agrelo_Syrah_005_2023_20230307,Agrelo_Syrah_005,2023,2023-03-07,cosecha,5,Syrah,Agrelo,24.0529,3.5437,4.0489,24.7,17.2714,33.0,0.5,7.9429,172.66,0,23.8286,18.2429,30.1429,7.4,9.5286,145.0,0,0
Agrelo_Cabernet_001_2023_20230202,Agrelo_Cabernet_001,2023,2023-02-02,seguimiento,1,Cabernet,Agrelo,17.7375,3.2014,7.9907,23.4857,17.5857,29.6286,33.9,9.4857,161.13,0,23.9714,16.9571,31.7,0.3,7.4286,176.54,0,27
Agrelo_Cabernet_001_2023_20230211,Agrelo_Cabernet_001,2023,2023-02-11,seguimiento,2,Cabernet,Agrelo,20.7941,3.3618,6.8514,25.1857,17.2,33.8286,0.1,7.6,195.45,1,22.6571,15.7571,29.1714,0.5,10.4,201.13,1,18
Agrelo_Cabernet_001_2023_20230220,Agrelo_Cabernet_001,2023,2023-02-20,seguimiento,3,Cabernet,Agrelo,23.0799,3.3696,5.6003,19.4143,12.3571,26.4143,0.5,10.9,200.68,0,22.5857,14.8714,30.7714,0.0,7.4571,183.82,0,9
Agrelo_Cabernet_001_2023_20230301,Agrelo_Cabernet_001,2023,2023-03-01,cosecha,4,Cabernet,Agrelo,25.1708,3.5631,4.2415,23.2,15.3429,31.4714,0.0,7.8857,182.43,0,24.3857,17.0429,32.5,0.5,8.2857,171.65,0,0
Agrelo_Cabernet_002_2023_20230208,Agrelo_Cabernet_002,2023,2023-02-08,seguimiento,1,Cabernet,Agrelo,17.8683,3.2253,7.6801,23.1,16.7857,30.0429,11.0,8.4857,156.4,0,25.8714,18.3571,33.8143,0.0,8.7571,198.07,2,26
Agrelo_Cabernet_002_2023_20230216,Agrelo_Cabernet_002,2023,2023-02-16,seguimiento,2,Cabernet,Agrelo,20.8048,3.3303,6.3731,25.6286,17.8,33.5286,0.0,8.8143,198.63,2,18.6429,11.0143,26.5,0.5,9.4714,192.2,0,18
Agrelo_Cabernet_002_2023_20230225,Agrelo_Cabernet_002,2023,2023-02-25,seguimiento,3,Cabernet,Agrelo,22.73,3.4006,5.0894,20.7429,12.3857,29.7286,0.0,7.9286,186.87,0,23.7857,15.7143,32.4,0.0,7.8286,180.22,0,9
Agrelo_Cabernet_002_2023_20230306,Agrelo_Cabernet_002,2023,2023-03-06,cosecha,4,Cabernet,Agrelo,25.087,3.5836,3.6496,24.4286,16.1714,33.3143,0.2,8.2429,176.14,0,24.1429,18.4429,30.7714,5.5,8.8714,157.3,0,0
Agrelo_Cabernet_003_2023_20230207,Agrelo_Cabernet_003,2023,2023-02-07,seguimiento,1,Cabernet,Agrelo,17.967,3.2557,8.7369,23.0429,17.2714,29.4,17.7,8.4143,152.13,0,26.1714,18.2143,34.4714,0.0,8.5,195.77,2,26
Agrelo_Cabernet_003_2023_20230215,Agrelo_Cabernet_003,2023,2023-02-15,seguimiento,2,Cabernet,Agrelo,20.5363,3.3656,7.1204,25.8714,18.3571,33.8143,0.0,8.7571,198.07,2,18.6857,10.6571,26.6,0.5,9.7571,194.83,0,18
Agrelo_Cabernet_003_2023_20230224,Agrelo_Cabernet_003,2023,2023-02-24,seguimiento,3,Cabernet,Agrelo,22.3524,3.5062,5.968,18.9857,10.9857,27.4286,0.0,8.4143,191.36,0,23.5429,15.6286,32.0429,0.0,8.2143,182.76,0,9
Agrelo_Cabernet_003_2023_20230305,Agrelo_Cabernet_003,2023,2023-03-05,cosecha,4,Cabernet,Agrelo,24.704,3.5937,4.559,23.8714,15.8714,32.4429,0.0,8.1714,180.27,0,24.1857,18.0286,31.2143,5.1,9.1571,158.24,0,0
Agrelo_Cabernet_004_2023_20230203,Agrelo_Cabernet_004,2023,2023-02-03,seguimiento,1,Cabernet,Agrelo,17.6021,3.2097,8.7878,22.9143,17.0143,29.1857,32.7,9.3,155.67,0,24.4857,17.2,32.4857,0.2,7.5857,180.54,0,30
Agrelo_Cabernet_004_2023_20230210,Agrelo_Cabernet_004,2023,2023-02-10,seguimiento,2,Cabernet,Agrelo,19.3029,3.3113,7.3789,24.4857,17.2,32.4857,0.2,7.5857,180.54,0,24.9,17.4857,32.0286,0.5,9.8,198.82,2,23
Agrelo_Cabernet_004_2023_20230218,Agrelo_Cabernet_004,2023,2023-02-18,seguimiento,3,Cabernet,Agrelo,21.2776,3.4225,6.392,22.6571,15.7571,29.1714,0.5,10.4,201.13,1,20.7429,12.3857,29.7286,0.0,7.9286,186.87,0,15
Agrelo_Cabernet_004_2023_20230226,Agrelo_Cabernet_004,2023,2023-02-26,seguimiento,4,Cabernet,Agrelo,22.9702,3.4775,5.4403,22.1429,13.9857,30.8143,0.0,7.2714,184.06,0,23.8714,15.8714,32.4429,0.0,8.1714,180.27,0,7
Agrelo_Cabernet_004_2023_20230305,Agrelo_Cabernet_004,2023,2023-03-05,cosecha,5,Cabernet,Agrelo,24.3644,3.6039,4.4664,23.8714,15.8714,32.4429,0.0,8.1714,180.27,0,24.1857,18.0286,31.2143,5.1,9.1571,158.24,0,0
Agrelo_Cabernet_005_2023_20230208,Agrelo_Cabernet_005,2023,2023-02-08,seguimiento,1,Cabernet,Agrelo,18.1848,3.2514,8.4093,23.1,16.7857,30.0429,11.0,8.4857,156.4,0,25.8714,18.3571,33.8143,0.0,8.7571,198.07,2,25
Agrelo_Cabernet_005_2023_20230217,Agrelo_Cabernet_005,2023,2023-02-17,seguimiento,2,Cabernet,Agrelo,20.6759,3.336,7.046,24.9,17.4857,32.0286,0.5,9.8,198.82,2,18.9857,10.9857,27.4286,0.0,8.4143,191.36,0,16
Agrelo_Cabernet_005_2023_20230226,Agrelo_Cabernet_005,2023,2023-02-26,seguimiento,3,Cabernet,Agrelo,22.1306,3.4261,5.8178,22.1429,13.9857,30.8143,0.0,7.2714,184.06,0,23.8714,15.8714,32.4429,0.0,8.1714,180.27,0,7
Agrelo_Cabernet_005_2023_20230305,Agrelo_Cabernet_005,2023,2023-03-05,cosecha,4,Cabernet,Agrelo,23.7982,3.5788,4.7478,23.8714,15.8714,32.4429,0.0,8.1714,180.27,0,24.1857,18.0286,31.2143,5.1,9.1571,158.24,0,0
Drummond_Malbec_001_2023_20230206,Drummond_Malbec_001,2023,2023-02-06,seguimiento,1,Malbec,Drummond,17.8872,3.1699,7.4532,23.6143,17.9571,29.6,18.7,8.2571,157.31,0,27.7286,19.6714,35.6714,0.6,7.8857,192.93,5,23
Drummond_Malbec_001_2023_20230214,Drummond_Malbec_001,2023,2023-02-14,seguimiento,2,Malbec,Drummond,20.5285,3.3337,6.041,27.6429,19.9143,35.0857,0.0,8.2714,195.68,5,20.1714,13.0143,26.8143,0.0,9.9857,199.18,0,15
Drummond_Malbec_001_2023_20230222,Drummond_Malbec_001,2023,2023-02-22,seguimiento,3,Malbec,Drummond,22.6859,3.4465,4.6463,20.0,12.4,26.9571,0.0,9.2,194.93,0,24.4714,17.0571,31.8714,0.0,7.6714,182.81,1,7
Drummond_Malbec_001_2023_20230301,Drummond_Malbec_001,2023,2023-03-01,cosecha,4,Malbec,Drummond,24.5184,3.544,3.8776,24.4714,17.0571,31.8714,0.0,7.6714,182.81,1,25.5714,18.6143,33.2429,1.3,8.0,172.46,2,0
Drummond_Malbec_002_2023_20230205,Drummond_Malbec_002,2023,2023-02-05,seguimiento,1,Malbec,Drummond,17.5614,3.2233,8.247,23.3,18.1286,28.6714,22.2,8.3286,149.98,0,27.1286,19.0143,35.4143,0.6,7.6429,194.2,4,26
Drummond_Malbec_002_2023_20230213,Drummond_Malbec_002,2023,2023-02-13,seguimiento,2,Malbec,Drummond,20.0493,3.3822,6.2003,27.7286,19.6714,35.6714,0.6,7.8857,192.93,5,20.7,13.8571,26.8571,0.0,10.6857,202.25,0,18
Drummond_Malbec_002_2023_20230222,Drummond_Malbec_002,2023,2023-02-22,seguimiento,3,Malbec,Drummond,22.1798,3.4779,4.8673,20.0,12.4,26.9571,0.0,9.2,194.93,0,24.4714,17.0571,31.8714,0.0,7.6714,182.81,1,9
Drummond_Malbec_002_2023_20230303,Drummond_Malbec_002,2023,2023-03-03,cosecha,4,Malbec,Drummond,24.5255,3.6572,3.6825,24.7571,17.2429,32.5429,0.0,7.8571,183.77,1,25.5143,19.0714,32.5,3.5,8.7714,165.5,2,0
Drummond_Malbec_003_2023_20230203,Drummond_Malbec_003,2023,2023-02-03,seguimiento,1,Malbec,Drummond,18.1111,3.179,7.8481,23.5714,17.9,29.0571,35.6,9.4429,155.36,0,25.4429,18.4286,32.9143,0.6,7.4429,183.85,2,27
Drummond_Malbec_003_2023_20230212,Drummond_Malbec_003,2023,2023-02-12,seguimiento,2,Malbec,Drummond,20.8291,3.3318,6.3034,27.1286,19.0143,35.4143,0.6,7.6429,194.2,4,22.0714,15.3429,27.8857,0.0,10.9143,202.71,1,18
Drummond_Malbec_003_2023_20230221,Drummond_Malbec_003,2023,2023-02-21,seguimiento,3,Malbec,Drummond,22.7559,3.4148,5.13,20.1714,13.0143,26.8143,0.0,9.9857,199.18,0,24.0571,16.6429,31.4286,0.0,7.8286,183.59,0,9
Drummond_Malbec_003_2023_20230302,Drummond_Malbec_003,2023,2023-03-02,cosecha,4,Malbec,Drummond,24.7647,3.5024,4.0811,24.5429,17.1429,32.0143,0.0,7.9429,183.85,1,25.6429,18.7857,33.1429,1.3,8.4571,169.32,2,0
Drummond_Malbec_004_2023_20230202,Drummond_Malbec_004,2023,2023-02-02,seguimiento,1,Malbec,Drummond,18.1831,3.2312,7.8813,24.2286,18.5571,29.5286,36.1,9.7,159.48,0,24.7143,18.0,32.0429,0.8,7.1714,181.32,2,29
Drummond_Malbec_004_2023_20230209,Drummond_Malbec_004,2023,2023-02-09,seguimiento,2,Malbec,Drummond,20.6784,3.3956,7.104,24.7143,18.0,32.0429,0.8,7.1714,181.32,2,27.2,19.5286,34.1857,0.0,8.6857,198.34,3,22
Drummond_Malbec_004_2023_20230217,Drummond_Malbec_004,2023,2023-02-17,seguimiento,3,Malbec,Drummond,23.51,3.4863,6.0004,26.4143,19.0571,32.7,0.0,9.4429,199.02,3,20.2429,12.8143,27.7429,0.0,8.0143,190.59,0,14
Drummond_Malbec_004_2023_20230224,Drummond_Malbec_004,2023,2023-02-24,seguimiento,4,Malbec,Drummond,24.747,3.5568,5.1048,20.2429,12.8143,27.7429,0.0,8.0143,190.59,0,24.7571,17.2429,32.5429,0.0,7.8571,183.77,1,7
Drummond_Malbec_004_2023_20230303,Drummond_Malbec_004,2023,2023-03-03,cosecha,5,Malbec,Drummond,25.5793,3.6175,4.1847,24.7571,17.2429,32.5429,0.0,7.8571,183.77,1,25.5143,19.0714,32.5,3.5,8.7714,165.5,2,0
Drummond_Malbec_005_2023_20230201,Drummond_Malbec_005,2023,2023-02-01,seguimiento,1,Malbec,Drummond,17.8228,3.2556,8.8356,25.0571,18.7143,30.8,22.9,9.1429,182.66,0,23.7286,17.7429,30.2571,14.0,8.0,160.27,1,30
Drummond_Malbec_005_2023_20230209,Drummond_Malbec_005,2023,2023-02-09,seguimiento,2,Malbec,Drummond,19.9245,3.3026,7.4931,24.7143,18.0,32.0429,0.8,7.1714,181.32,2,27.2,19.5286,34.1857,0.0,8.6857,198.34,3,22
Drummond_Malbec_005_2023_20230216,Drummond_Malbec_005,2023,2023-02-16,seguimiento,3,Malbec,Drummond,22.3958,3.4852,6.033,27.2,19.5286,34.1857,0.0,8.6857,198.34,3,19.8714,12.6714,26.8143,0.0,8.9143,192.17,0,15
Drummond_Malbec_005_2023_20230224,Drummond_Malbec_005,2023,2023-02-24,seguimiento,4,Malbec,Drummond,24.2933,3.546,5.1381,20.2429,12.8143,27.7429,0.0,8.0143,190.59,0,24.7571,17.2429,32.5429,0.0,7.8571,183.77,1,7
Drummond_Malbec_005_2023_20230303,Drummond_Malbec_005,2023,2023-03-03,cosecha,5,Malbec,Drummond,25.1107,3.6067,3.5897,24.7571,17.2429,32.5429,0.0,7.8571,183.77,1,25.5143,19.0714,32.5,3.5,8.7714,165.5,2,0
Drummond_Syrah_001_2023_20230204,Drummond_Syrah_001,2023,2023-02-04,seguimiento,1,Syrah,Drummond,17.5675,3.2009,8.7312,23.4571,18.1714,28.7857,23.1,8.3714,144.56,0,26.3143,18.6,34.3286,0.6,7.4286,195.47,3,27
Drummond_Syrah_001_2023_20230213,Drummond_Syrah_001,2023,2023-02-13,seguimiento,2,Syrah,Drummond,21.0575,3.3542,6.9362,27.7286,19.6714,35.6714,0.6,7.8857,192.93,5,20.7,13.8571,26.8571,0.0,10.6857,202.25,0,18
Drummond_Syrah_001_2023_20230222,Drummond_Syrah_001,2023,2023-02-22,seguimiento,3,Syrah,Drummond,23.4148,3.4982,5.5176,20.0,12.4,26.9571,0.0,9.2,194.93,0,24.4714,17.0571,31.8714,0.0,7.6714,182.81,1,9
Drummond_Syrah_001_2023_20230303,Drummond_Syrah_001,2023,2023-03-03,cosecha,4,Syrah,Drummond,25.2185,3.6273,3.603,24.7571,17.2429,32.5429,0.0,7.8571,183.77,1,25.5143,19.0714,32.5,3.5,8.7714,165.5,2,0
Drummond_Syrah_002_2023_20230202,Drummond_Syrah_002,2023,2023-02-02,seguimiento,1,Syrah,Drummond,17.4376,3.1788,8.1247,24.2286,18.5571,29.5286,36.1,9.7,159.48,0,24.7143,18.0,32.0429,0.8,7.1714,181.32,2,27
Drummond_Syrah_002_2023_20230211,Drummond_Syrah_002,2023,2023-02-11,seguimiento,2,Syrah,Drummond,19.8182,3.3157,6.7859,26.3143,18.6,34.3286,0.6,7.4286,195.47,3,24.0571,17.2714,29.7714,0.0,10.0571,202.09,2,18
Drummond_Syrah_002_2023_20230220,Drummond_Syrah_002,2023,2023-02-20,seguimiento,3,Syrah,Drummond,22.1933,3.4035,5.312,20.7,13.8571,26.8571,0.0,10.6857,202.25,0,23.8857,16.8286,31.0571,0.0,7.1857,182.66,0,9
Drummond_Syrah_002_2023_20230301,Drummond_Syrah_002,2023,2023-03-01,cosecha,4,Syrah,Drummond,24.6923,3.5099,3.9119,24.4714,17.0571,31.8714,0.0,7.6714,182.81,1,25.5714,18.6143,33.2429,1.3,8.0,172.46,2,0
Drummond_Syrah_003_2023_20230202,Drummond_Syrah_003,2023,2023-02-02,seguimiento,1,Syrah,Drummond,18.0413,3.1948,8.5122,24.2286,18.5571,29.5286,36.1,9.7,159.48,0,24.7143,18.0,32.0429,0.8,7.1714,181.32,2,27
Drummond_Syrah_003_2023_20230211,Drummond_Syrah_003,2023,2023-02-11,seguimiento,2,Syrah,Drummond,21.0732,3.3981,7.0561,26.3143,18.6,34.3286,0.6,7.4286,195.47,3,24.0571,17.2714,29.7714,0.0,10.0571,202.09,2,18
Drummond_Syrah_003_2023_20230220,Drummond_Syrah_003,2023,2023-02-20,seguimiento,3,Syrah,Drummond,23.4048,3.521,5.7419,20.7,13.8571,26.8571,0.0,10.6857,202.25,0,23.8857,16.8286,31.0571,0.0,7.1857,182.66,0,9
Drummond_Syrah_003_2023_20230301,Drummond_Syrah_003,2023,2023-03-01,cosecha,4,Syrah,Drummond,24.9863,3.638,4.3635,24.4714,17.0571,31.8714,0.0,7.6714,182.81,1,25.5714,18.6143,33.2429,1.3,8.0,172.46,2,0
Drummond_Syrah_004_2023_20230207,Drummond_Syrah_004,2023,2023-02-07,seguimiento,1,Syrah,Drummond,17.3176,3.2231,8.0065,23.7143,18.1143,29.6714,19.3,8.1857,157.31,0,27.6429,19.9143,35.0857,0.0,8.2714,195.68,5,24
Drummond_Syrah_004_2023_20230215,Drummond_Syrah_004,2023,2023-02-15,seguimiento,2,Syrah,Drummond,19.9879,3.346,6.6852,27.3714,20.0571,34.4286,0.0,8.7857,197.91,4,20.0,12.4,26.9571,0.0,9.2,194.93,0,16
Drummond_Syrah_004_2023_20230223,Drummond_Syrah_004,2023,2023-02-23,seguimiento,3,Syrah,Drummond,21.9479,3.4002,5.4012,19.8714,12.6714,26.8143,0.0,8.9143,192.17,0,24.5429,17.1429,32.0143,0.0,7.9429,183.85,1,8
Drummond_Syrah_004_2023_20230303,Drummond_Syrah_004,2023,2023-03-03,cosecha,4,Syrah,Drummond,24.5054,3.5255,3.9468,24.7571,17.2429,32.5429,0.0,7.8571,183.77,1,25.5143,19.0714,32.5,3.5,8.7714,165.5,2,0
Drummond_Syrah_005_2023_20230207,Drummond_Syrah_005,2023,2023-02-07,seguimiento,1,Syrah,Drummond,17.9578,3.2461,8.0099,23.7143,18.1143,29.6714,19.3,8.1857,157.31,0,27.6429,19.9143,35.0857,0.0,8.2714,195.68,5,22
Drummond_Syrah_005_2023_20230215,Drummond_Syrah_005,2023,2023-02-15,seguimiento,2,Syrah,Drummond,21.0126,3.3526,6.3816,27.3714,20.0571,34.4286,0.0,8.7857,197.91,4,20.0,12.4,26.9571,0.0,9.2,194.93,0,14
Drummond_Syrah_005_2023_20230222,Drummond_Syrah_005,2023,2023-02-22,seguimiento,3,Syrah,Drummond,22.2453,3.3832,5.7652,20.0,12.4,26.9571,0.0,9.2,194.93,0,24.4714,17.0571,31.8714,0.0,7.6714,182.81,1,7
Drummond_Syrah_005_2023_20230301,Drummond_Syrah_005,2023,2023-03-01,cosecha,4,Syrah,Drummond,24.3049,3.4911,4.4565,24.4714,17.0571,31.8714,0.0,7.6714,182.81,1,25.5714,18.6143,33.2429,1.3,8.0,172.46,2,0
Drummond_Cabernet_001_2023_20230203,Drummond_Cabernet_001,2023,2023-02-03,seguimiento,1,Cabernet,Drummond,18.1625,3.1725,8.0938,23.5714,17.9,29.0571,35.6,9.4429,155.36,0,25.4429,18.4286,32.9143,0.6,7.4429,183.85,2,26
Drummond_Cabernet_001_2023_20230212,Drummond_Cabernet_001,2023,2023-02-12,seguimiento,2,Cabernet,Drummond,20.9668,3.3295,6.9661,27.1286,19.0143,35.4143,0.6,7.6429,194.2,4,22.0714,15.3429,27.8857,0.0,10.9143,202.71,1,17
Drummond_Cabernet_001_2023_20230220,Drummond_Cabernet_001,2023,2023-02-20,seguimiento,3,Cabernet,Drummond,23.3234,3.4392,5.7025,20.7,13.8571,26.8571,0.0,10.6857,202.25,0,23.8857,16.8286,31.0571,0.0,7.1857,182.66,0,9
Drummond_Cabernet_001_2023_20230301,Drummond_Cabernet_001,2023,2023-03-01,cosecha,4,Cabernet,Drummond,24.8141,3.5718,4.4168,24.4714,17.0571,31.8714,0.0,7.6714,182.81,1,25.5714,18.6143,33.2429,1.3,8.0,172.46,2,0
Drummond_Cabernet_002_2023_20230205,Drummond_Cabernet_002,2023,2023-02-05,seguimiento,1,Cabernet,Drummond,17.5756,3.2061,7.6767,23.3,18.1286,28.6714,22.2,8.3286,149.98,0,27.1286,19.0143,35.4143,0.6,7.6429,194.2,4,24
Drummond_Cabernet_002_2023_20230212,Drummond_Cabernet_002,2023,2023-02-12,seguimiento,2,Cabernet,Drummond,19.8273,3.3212,6.6027,27.1286,19.0143,35.4143,0.6,7.6429,194.2,4,22.0714,15.3429,27.8857,0.0,10.9143,202.71,1,17
Drummond_Cabernet_002_2023_20230220,Drummond_Cabernet_002,2023,2023-02-20,seguimiento,3,Cabernet,Drummond,21.7807,3.3897,5.4749,20.7,13.8571,26.8571,0.0,10.6857,202.25,0,23.8857,16.8286,31.0571,0.0,7.1857,182.66,0,9
Drummond_Cabernet_002_2023_20230301,Drummond_Cabernet_002,2023,2023-03-01,cosecha,4,Cabernet,Drummond,24.6207,3.5179,4.4493,24.4714,17.0571,31.8714,0.0,7.6714,182.81,1,25.5714,18.6143,33.2429,1.3,8.0,172.46,2,0
